shangpai_date,url,price,title,address,price_new,xingshi
2014-04,https://www.guazi.com/wh/9de7a517c04dfc7bx.htm,¥30.00            ,克莱斯勒大捷龙 2013款 3.6L 豪华版(进口),武汉,"
                            新车指导价53.90万(含税)
                    ",4.05万公里
2015-07,https://www.guazi.com/wh/69ca7fa67c5bccb3x.htm,¥14.80            ,日产天籁 2013款 2.0L XL舒适版,武汉,"
                            新车指导价20.20万(含税)
                    ",3.26万公里
2009-09,https://www.guazi.com/wh/1a97509f474b1574x.htm,¥6.50            ,马自达6 2007款 2.0L 自动豪华型,武汉,"
                            新车指导价20.60万(含税)
                    ",11.1万公里
2014-02,https://www.guazi.com/wh/a67fccab3d2c277cx.htm,¥3.30            ,东风风行菱智 2014款 V3 1.5L 7座舒适型,武汉,"
                            新车指导价6.70万(含税)
                    ",10.2万公里
2016-09,https://www.guazi.com/wh/1d2ef8d1854e313ex.htm,¥13.00            ,别克威朗 2016款 两厢 15S 自动领先型,武汉,"
                            新车指导价16.90万(含税)
                    ",1.32万公里
2015-09,https://www.guazi.com/wh/075132b12b56a05cx.htm,¥2.90            ,金杯小海狮X30 2013款 1.3L舒适型,武汉,"
                            新车指导价4.10万(含税)
                    ",1.8万公里
2015-11,https://www.guazi.com/wh/6e13c134131859edx.htm,¥10.00            ,丰田雷凌 2014款 1.6G CVT精英版,武汉,"
                            新车指导价13.50万(含税)
                    ",2.5万公里
2010-07,https://www.guazi.com/wh/fa066129dab10cc9x.htm,¥4.58            ,雪佛兰科鲁兹 2011款 1.6L SE MT,武汉,"
                    ",8.2万公里
2014-04,https://www.guazi.com/wh/5f96cff00f3bc589x.htm,¥21.00            ,本田艾力绅 2012款 2.4L VTi-S尊贵版,武汉,"
                            新车指导价34.70万(含税)
                    ",5.3万公里
2013-08,https://www.guazi.com/wh/6723decb748b6478x.htm,¥15.60            ,福特翼虎 2013款 2.0L GTDi 四驱尊贵型,武汉,"
                            新车指导价29.90万(含税)
                    ",4万公里
2011-06,https://www.guazi.com/wh/3a2f7d1d866fef66x.htm,¥10.50            ,本田CR-V 2010款 2.0L 自动两驱都市版,广州,"
                            新车指导价21.50万(含税)
                    ",5.8万公里
2016-02,https://www.guazi.com/wh/425af6758e95b5a4x.htm,¥11.90            ,别克威朗 2015款 三厢 15S 自动领先型,武汉,"
                            新车指导价16.80万(含税)
                    ",2.33万公里
2015-06,https://www.guazi.com/wh/a5ccaecca0a63338x.htm,¥12.50            ,本田杰德 2014款 1.8L 自动舒适精英版 5座,武汉,"
                            新车指导价17.10万(含税)
                    ",1.7万公里
2015-02,https://www.guazi.com/wh/50e898aaab520c86x.htm,¥9.00            ,福特福克斯 2015款 三厢 1.6L 自动风尚型,武汉,"
                            新车指导价14.80万(含税)
                    ",3.6万公里
2012-02,https://www.guazi.com/wh/55c44faf261eb24cx.htm,¥18.00            ,奔驰C级 2011款 C 300 时尚型,武汉,"
                            新车指导价50.80万(含税)
                    ",6.73万公里
2015-07,https://www.guazi.com/wh/68f5671b0902f33cx.htm,¥10.80            ,本田凌派 2015款 1.8L 自动豪华版,武汉,"
                            新车指导价14.60万(含税)
                    ",2.85万公里
2017-01,https://www.guazi.com/wh/ddb14d213946363bx.htm,¥7.98            ,斯威X7 2016款 1.8L 手动豪华型,武汉,"
                            新车指导价10.00万(含税)
                    ",0.55万公里
2016-04,https://www.guazi.com/wh/01b9f1557836e5f8x.htm,¥14.60            ,大众帕萨特 2014款 1.4TSI DSG尊荣版,武汉,"
                            新车指导价22.70万(含税)
                    ",3.3万公里
2014-10,https://www.guazi.com/wh/bce7aa6a904023ddx.htm,¥9.50            ,雪佛兰创酷 2014款 1.4T 自动两驱豪华型,武汉,"
                            新车指导价14.50万(含税)
                    ",0.67万公里
2014-04,https://www.guazi.com/wh/6ae45a4d9fd5ec7fx.htm,¥73.00            ,宝马7系 2013款 740Li xDrive(进口),南阳,"
                            新车指导价144.70万(含税)
                    ",5.6万公里
2012-10,https://www.guazi.com/wh/01bdf43d6c19439ax.htm,¥12.30            ,日产天籁 2011款 2.5L XL荣耀版,武汉,"
                            新车指导价26.60万(含税)
                    ",4.6万公里
2016-08,https://www.guazi.com/wh/e9c127fa77e4d6fcx.htm,¥15.60            ,雪佛兰迈锐宝 2016款 2.0L 自动豪华版,武汉,"
                            新车指导价19.50万(含税)
                    ",0.8万公里
2011-04,https://www.guazi.com/wh/f97c97b45bb4f740x.htm,¥2.90            ,东风风神H30 2011款 1.6L 手动尊贵型,武汉,"
                            新车指导价9.10万(含税)
                    ",9.4万公里
2012-03,https://www.guazi.com/wh/850ac3bfc18c1eadx.htm,¥15.00            ,大众高尔夫 2012款 2.0TSI GTI,武汉,"
                            新车指导价25.60万(含税)
                    ",4.6万公里
2015-12,https://www.guazi.com/wh/d17bff0230ce4b78x.htm,¥19.40            ,奔驰A级 2015款 A 200 时尚型(进口),武汉,"
                            新车指导价30.30万(含税)
                    ",1.4万公里
2013-10,https://www.guazi.com/wh/b65162de011700ecx.htm,¥15.20            ,福特蒙迪欧 2013款 2.0L GTDi240豪华运动型,武汉,"
                            新车指导价26.40万(含税)
                    ",5.95万公里
2016-10,https://www.guazi.com/wh/708bf24552ee48a4x.htm,¥10.90            ,起亚KX3 2015款 1.6L 自动两驱DLX,武汉,"
                            新车指导价15.30万(含税)
                    ",0.97万公里
2014-12,https://www.guazi.com/wh/814496341de86ecfx.htm,¥16.30            ,马自达CX-5 2013款 2.5L 自动四驱旗舰型,武汉,"
                            新车指导价27.40万(含税)
                    ",4.24万公里
2016-07,https://www.guazi.com/wh/25c154d043a9def4x.htm,¥10.00            ,福特福睿斯 2015款 1.5L 自动时尚型,温州,"
                            新车指导价13.00万(含税)
                    ",2.54万公里
2014-10,https://www.guazi.com/wh/a002cddb8b721b7cx.htm,¥2.98            ,五菱宏光 2014款 1.5L 标准型,武汉,"
                            新车指导价5.70万(含税)
                    ",6.08万公里
2013-03,https://www.guazi.com/wh/01a5dddcb5b70ae2x.htm,¥3.98            ,雪铁龙爱丽舍 2012款 三厢 1.6L 手动科技型,武汉,"
                            新车指导价8.00万(含税)
                    ",9.4万公里
2013-10,https://www.guazi.com/wh/1fe29e8ab5fea59cx.htm,¥14.90            ,福特翼虎 2013款 2.0L GTDi 四驱精英型,武汉,"
                            新车指导价27.40万(含税)
                    ",5.2万公里
2016-06,https://www.guazi.com/wh/1c7a8a155135adcbx.htm,¥10.20            ,传祺GS4 2015款 200T G-DCT精英版,武汉,"
                            新车指导价13.70万(含税)
                    ",2.7万公里
2010-08,https://www.guazi.com/wh/5ba57451b4265a4fx.htm,¥4.10            ,大众桑塔纳志俊 2008款 1.8L 手动舒适型,武汉,"
                            新车指导价10.80万(含税)
                    ",8.54万公里
2016-09,https://www.guazi.com/wh/133ce821605a9aa8x.htm,¥11.50            ,斯柯达Yeti 2016款 1.4TSI DSG前行版,武汉,"
                            新车指导价16.30万(含税)
                    ",0.99万公里
2010-05,https://www.guazi.com/wh/5abbc06106da06fdx.htm,¥1.00            ,比亚迪F0 2009款 爱国版 1.0L 舒适型,武汉,"
                            新车指导价4.40万(含税)
                    ",6.2万公里
2011-06,https://www.guazi.com/wh/87360834adc258b4x.htm,¥2.88            ,标致207 2011款 三厢 1.4L 手动驭乐版,武汉,"
                            新车指导价8.10万(含税)
                    ",7.68万公里
2016-03,https://www.guazi.com/wh/517b3443ef485e9fx.htm,¥10.00            ,传祺GA6 2015款 1.8T 自动豪华导航型,武汉,"
                            新车指导价16.30万(含税)
                    ",2.75万公里
2010-08,https://www.guazi.com/wh/a3d95de53f2f3f1dx.htm,¥4.80            ,日产骊威 2010款 劲逸版 1.8L 自动标准型,武汉,"
                            新车指导价14.10万(含税)
                    ",8.1万公里
2016-01,https://www.guazi.com/wh/42c754d1a6dbbe1dx.htm,¥14.80            ,现代途胜 2015款 1.6T 双离合两驱智能型,武汉,"
                            新车指导价19.50万(含税)
                    ",3.06万公里
2010-06,https://www.guazi.com/wh/6987d10875d456ecx.htm,¥9.00            ,大众迈腾 2011款 1.8TSI DSG豪华型,武汉,"
                            新车指导价25.70万(含税)
                    ",8.82万公里
2013-03,https://www.guazi.com/wh/8aa9f959956eb22dx.htm,¥21.80            ,奥迪A4L 2013款 35 TFSI 自动标准型,武汉,"
                            新车指导价33.60万(含税)
                    ",4.93万公里
2016-05,https://www.guazi.com/wh/6c000fe6945ce44dx.htm,¥18.30            ,奥迪A3 2016款 Sportback 35 TFSI 领英型,荆门,"
                            新车指导价22.70万(含税)
                    ",3.27万公里
2012-12,https://www.guazi.com/wh/e149434908c43b0fx.htm,¥26.00            ,宝马3系 2013款 320Li 豪华设计套装,武汉,"
                            新车指导价43.30万(含税)
                    ",2.77万公里
2016-06,https://www.guazi.com/wh/eac2b6e04ae8f698x.htm,¥11.50            ,雪铁龙C4L 2015款 1.8L 自动领先版,武汉,"
                            新车指导价15.30万(含税)
                    ",1.3万公里
2009-11,https://www.guazi.com/wh/bc72cdc195f6ea6bx.htm,¥5.00            ,日产颐达 2008款 1.6L 自动智能型,咸宁,"
                            新车指导价13.80万(含税)
                    ",7.5万公里
2011-06,https://www.guazi.com/wh/14218adc8307ca86x.htm,¥10.10            ,沃尔沃C30 2011款 2.0 智尚版(进口),武汉,"
                            新车指导价28.00万(含税)
                    ",2.94万公里
2011-02,https://www.guazi.com/wh/48da200828c3ae7bx.htm,¥4.20            ,马自达3 2010款 1.6L 手动经典时尚型,武汉,"
                            新车指导价12.20万(含税)
                    ",8.94万公里
2016-06,https://www.guazi.com/wh/df68ab9157a86eecx.htm,¥9.88            ,现代领动 2016款 1.6L 自动智炫·精英型,武汉,"
                            新车指导价13.00万(含税)
                    ",2.1万公里
2014-01,https://www.guazi.com/wh/20499aeff02b4a67x.htm,¥18.00            ,本田歌诗图 2012款 2.4L 豪华版,武汉,"
                            新车指导价28.20万(含税)
                    ",11.4万公里
2017-03,https://www.guazi.com/wh/7e25255bdbb51727x.htm,¥6.80            ,长安CS35 2016款 1.6L 手动豪华型 国V,武汉,"
                            新车指导价9.10万(含税)
                    ",0.24万公里
2016-05,https://www.guazi.com/wh/7e2de9f5dbb4c649x.htm,¥7.30            ,别克英朗 2016款 15N 手动进取型,武汉,"
                            新车指导价11.90万(含税)
                    ",2.9万公里
2010-07,https://www.guazi.com/wh/d6026dc03ab22f4ex.htm,¥5.50            ,日产骐达 2008款 1.6L 自动豪华型,武汉,"
                            新车指导价15.20万(含税)
                    ",4.1万公里
2017-04,https://www.guazi.com/wh/5e457f1976a65b2dx.htm,¥66.80            ,宝马X5 2017款 xDrive28i(进口),德阳,"
                            新车指导价82.30万(含税)
                    ",1.23万公里
2009-10,https://www.guazi.com/wh/ba497d0c5035061ex.htm,¥5.68            ,大众速腾 2009款 1.6L 自动舒适型,武汉,"
                            新车指导价16.00万(含税)
                    ",7.92万公里
2016-01,https://www.guazi.com/wh/b8a9fc70185975a3x.htm,¥7.50            ,宝骏560 2015款 1.8L 手动豪华型,武汉,"
                            新车指导价9.70万(含税)
                    ",3.2万公里
2015-02,https://www.guazi.com/wh/fde98579de468966x.htm,¥9.50            ,本田凌派 2015款 1.8L 自动舒适版,武汉,"
                            新车指导价13.50万(含税)
                    ",2.3万公里
2016-04,https://www.guazi.com/wh/35c546785afe36c5x.htm,¥9.80            ,大众宝来 2014款 1.6L 自动豪华型,武汉,"
                            新车指导价14.80万(含税)
                    ",1.74万公里
2014-12,https://www.guazi.com/wh/bfd7f8110bd97ecax.htm,¥6.50            ,本田飞度 2014款 1.5L LX CVT舒适型,武汉,"
                            新车指导价8.90万(含税)
                    ",5.36万公里
2015-08,https://www.guazi.com/wh/654c0e8b4108ad28x.htm,¥28.80            ,凯迪拉克ATS 2014款 28T 领先型(进口),武汉,"
                            新车指导价47.50万(含税)
                    ",1.83万公里
